mass,z
11.08368,0.14068
11.08798,0.140922
11.03712,0.115548
11.3078,0.151727
11.05766,0.148224
11.21162,0.149264
11.004409,0.057751
11.10735,0.148686
10.59583,0.055221
11.452109,0.182451
11.00282,0.055884
11.70111,0.155698
11.33234,0.166003
10.77527,0.087157
10.537809,0.082966
11.29932,0.180648
11.14471,0.08334
11.276149,0.079806
11.365341,0.079936
11.1425,0.080718
11.204479,0.086775
11.01783,0.147888
10.808821,0.087723
11.08319,0.114309
11.46151,0.172439
11.06769,0.134909
11.14056,0.145703
11.15696,0.133667
11.386429,0.168313
11.14678,0.114465
11.14498,0.103934
11.49577,0.184917
10.81616,0.047263
11.00635,0.079615
11.03328,0.131628
10.58078,0.055212
10.860291,0.097935
11.55856,0.185726
10.979499,0.099432
11.033669,0.117959
11.025861,0.082803
11.36952,0.189181
11.28236,0.148186
11.076989,0.065402
11.28795,0.168607
10.740729,0.065286
11.32711,0.135845
10.72274,0.037647
11.290429,0.146958
10.74486,0.064361
11.0221,0.123913
10.88612,0.070421
11.283469,0.129416
11.15411,0.124115
10.563231,0.03611
10.55733,0.076487
11.24172,0.140328
11.30079,0.120228
11.259569,0.106525
11.152181,0.149794
11.03988,0.13651
11.27436,0.055992
11.359409,0.158786
11.628011,0.193453
11.669801,0.195858
11.0963,0.136494
10.937399,0.056173
10.994849,0.099853
10.790589,0.083086
11.05877,0.086449
10.653261,0.099948
11.297429,0.07748
10.625901,0.02359
11.29875,0.09754
10.627301,0.097735
10.994869,0.07327
10.668421,0.074479
10.69629,0.088945
10.95558,0.089053
11.205689,0.146923
10.96362,0.082266
10.60613,0.088426
11.0605,0.142586
11.318191,0.168141
11.15637,0.069554
11.26966,0.165737
10.82909,0.080931
11.181641,0.079661
10.793509,0.08958
10.664101,0.02195
11.160181,0.133401
10.54722,0.094628
11.219529,0.052602
10.662261,0.053203
11.28879,0.129495
11.02021,0.129448
10.74101,0.058574
11.046579,0.133134
10.68181,0.087317
10.782049,0.087516
11.067921,0.111781
10.85217,0.086806
10.8147,0.053436
11.26487,0.089587
10.5025,0.089306
11.470129,0.186641
10.55973,0.03658
11.45794,0.117399
10.874249,0.057827
11.449109,0.180373
11.518261,0.140757
11.29316,0.056783
10.543221,0.056719
11.34868,0.181547
10.82449,0.025091
10.732059,0.05663
11.34202,0.181767
11.25288,0.055865
11.17297,0.139779
10.999909,0.056821
11.58734,0.149586
11.32743,0.058126
11.141921,0.092722
10.50428,0.05637
11.41682,0.148297
11.144569,0.137311
11.23109,0.136997
10.65256,0.059311
11.30581,0.107872
10.82749,0.08248
10.75608,0.024245
10.636709,0.082781
11.048381,0.1156
11.10585,0.111446
11.48928,0.059573
11.28739,0.115064
10.873361,0.081621
11.39071,0.114241
10.9662,0.079173
11.5646,0.133706
11.30065,0.118713
11.231,0.129685
11.118911,0.108474
11.23912,0.114673
10.53734,0.061112
10.525981,0.078765
11.35902,0.145826
11.29365,0.103637
10.718381,0.078023
11.168201,0.114096
11.34269,0.157175
11.444408,0.184953
10.69064,0.079439
10.63268,0.080431
10.63731,0.075733
11.006189,0.111473
10.61569,0.06337
11.1798,0.090248
11.14591,0.070726
10.74998,0.075029
10.68629,0.065412
11.05973,0.137712
11.113891,0.132612
11.10554,0.132698
11.215341,0.135144
11.28101,0.037873
11.24064,0.142015
10.67762,0.070839
11.32953,0.131637
10.85146,0.081836
10.72492,0.0706
11.473149,0.106269
10.625051,0.078189
11.376689,0.128682
11.092469,0.08542
11.32559,0.16317
11.47366,0.077594
10.75078,0.038895
11.243,0.148391
10.92019,0.097632
11.25325,0.163711
11.07326,0.097411
10.59928,0.074632
11.087669,0.096141
11.487909,0.073762
11.313281,0.120695
11.082749,0.113288
11.34787,0.147004
11.10959,0.088235
10.973489,0.065987
10.510449,0.089663
10.860101,0.097061
10.942749,0.089886
11.07862,0.090156
11.068991,0.126379
11.06063,0.101246
11.019549,0.089817
11.08142,0.127766
10.96048,0.092127
10.76967,0.093887
10.932519,0.092603
10.65491,0.079464
10.852301,0.051397
11.163101,0.127427
10.51703,0.092057
10.906109,0.08358
10.821581,0.086663
11.15064,0.04476
10.878221,0.097216
10.874909,0.067596
11.01387,0.087036
11.09871,0.117335
11.318361,0.113665
11.49152,0.177865
11.006109,0.109724
11.33506,0.113332
11.51509,0.183086
11.18908,0.114088
11.332069,0.157078
11.299569,0.156016
11.133221,0.058718
11.053801,0.136369
10.71804,0.088091
10.8028,0.087747
11.37232,0.180333
11.118981,0.133452
11.20722,0.02725
10.798429,0.052074
11.667961,0.055053
10.92791,0.089485
10.58712,0.080288
11.341361,0.154029
11.37108,0.170946
10.965961,0.092069
10.921941,0.079641
10.70119,0.055245
11.2002,0.144138
11.125211,0.144113
10.919109,0.080348
10.824841,0.079174
10.76402,0.067721
10.79938,0.06747
11.120781,0.113623
11.03176,0.134617
11.176589,0.13454
11.519569,0.109183
11.27352,0.138019
11.161811,0.144883
11.418321,0.182724
10.623691,0.06544
10.667381,0.065202
11.41922,0.181781
11.03992,0.145147
11.57062,0.182604
11.074059,0.133627
11.583261,0.182189
11.40274,0.18158
10.55727,0.054966
10.84417,0.099606
11.24624,0.141407
11.444699,0.182746
11.034169,0.139737
11.141371,0.13101
10.87408,0.071494
10.898001,0.054812
11.123281,0.125532
11.389429,0.143188
11.29044,0.142145
11.04815,0.132776
10.905569,0.037767
11.063361,0.119584
11.535429,0.133045
10.68215,0.023158
11.11371,0.132883
10.514469,0.055343
11.10107,0.107285
11.14973,0.136259
10.68204,0.045347
11.15688,0.073294
11.19682,0.12277
10.964809,0.090263
10.94535,0.08798
11.26658,0.117422
10.54178,0.056011
11.25099,0.147432
11.7097,0.088085
11.45885,0.051381
11.058351,0.117615
11.54517,0.16695
11.100141,0.053035
11.07694,0.145786
10.78308,0.04208
11.021241,0.124991
11.322351,0.090379
11.070549,0.148981
11.206389,0.021518
10.55505,0.065661
10.773449,0.051456
10.98804,0.050783
10.631961,0.069005
11.23104,0.092592
11.24578,0.051572
11.22064,0.0913
10.582409,0.069181
10.726589,0.092766
10.9452,0.050145
11.04017,0.148173
11.29137,0.187204
11.424,0.18321
10.61079,0.097641
11.043301,0.083814
11.32857,0.080733
11.53152,0.184256
11.628942,0.114438
11.01873,0.115264
11.34203,0.114981
11.052589,0.116473
11.129881,0.092885
11.05057,0.101253
10.54569,0.088779
10.778449,0.088818
10.870509,0.083572
10.78356,0.068815
11.05986,0.071245
11.33712,0.150287
10.99438,0.067089
11.14609,0.130076
11.05101,0.129889
11.11095,0.120373
11.085429,0.103989
11.001281,0.127155
11.172549,0.134891
11.12615,0.054514
10.75707,0.077908
10.58718,0.082636
10.786819,0.082875
10.92291,0.083158
11.046509,0.147834
11.09595,0.13642
11.2988,0.145759
10.730909,0.088054
11.18005,0.13663
10.59771,0.049772
11.07127,0.122505
10.50281,0.053552
11.221141,0.12152
10.914209,0.097894
11.39573,0.121887
10.63278,0.086745
11.111371,0.121872
10.5807,0.075388
10.7136,0.050308
10.53819,0.096014
11.01284,0.121836
11.530629,0.125214
10.618641,0.05
11.28113,0.112921
10.92356,0.072201
11.3468,0.112314
11.239059,0.138633
10.678861,0.062733
11.7415,0.184107
11.05553,0.137995
11.114901,0.062972
11.05934,0.111309
10.60484,0.064022
11.371381,0.181482
11.502509,0.176614
11.029981,0.145239
11.028931,0.116072
10.595361,0.024539
10.934139,0.084654
11.20238,0.144356
11.177529,0.11725
11.38616,0.175369
11.00728,0.135228
11.091381,0.143428
11.35573,0.078283
11.236499,0.116204
11.24162,0.117151
10.64977,0.077616
11.080549,0.146005
10.546429,0.099225
11.13189,0.13444
11.07884,0.129707
11.01478,0.116793
11.006289,0.094978
10.6694,0.074131
11.27172,0.14053
11.47812,0.128635
11.3655,0.149905
11.39422,0.168582
11.368801,0.135197
11.368761,0.143268
11.19511,0.08307
10.9816,0.084009
10.89371,0.079694
10.70638,0.054882
11.01157,0.13227
11.478439,0.14539
10.54599,0.078326
11.000589,0.055104
10.664281,0.08351
11.38715,0.151428
11.269629,0.172898
11.480729,0.168804
10.60701,0.082056
10.72996,0.082236
11.04266,0.136855
11.06031,0.134281
11.522221,0.191099
10.512589,0.023266
10.69585,0.075338
10.533381,0.078967
11.043509,0.091245
11.16555,0.148922
11.39422,0.112394
11.51087,0.195846
11.072,0.132598
11.17346,0.13434
11.17419,0.091317
11.54377,0.112625
11.277769,0.114658
10.776568,0.084739
11.171061,0.112488
11.00521,0.085293
11.11569,0.062677
11.17183,0.114304
11.160721,0.148149
11.33235,0.183317
10.80015,0.07961
10.956419,0.085289
10.823061,0.085032
11.49184,0.182506
10.61674,0.05638
11.005409,0.115357
11.011081,0.134722
10.62983,0.065522
11.379829,0.181702
10.705649,0.084026
11.287459,0.161351
11.381201,0.140998
11.06523,0.076407
11.040469,0.083092
11.431149,0.141024
10.56905,0.053969
11.26931,0.0816
11.049589,0.054017
11.486139,0.082106
10.75069,0.05107
11.23809,0.067946
11.09998,0.051109
11.136399,0.126472
11.00031,0.133979
11.42161,0.134328
11.16664,0.133203
11.2732,0.100958
11.01968,0.082374
11.03274,0.127337
10.94988,0.082329
11.1891,0.126962
11.17096,0.123234
10.74728,0.079369
11.12648,0.132331
10.87391,0.080875
11.14264,0.134403
10.807381,0.083927
11.068981,0.023588
10.736408,0.082023
11.33579,0.13728
11.353061,0.074541
10.55421,0.093146
11.05232,0.128702
10.78533,0.094061
11.027361,0.094166
11.10005,0.113591
11.429529,0.085173
11.04399,0.132793
10.89045,0.079247
11.371901,0.133345
11.10614,0.083044
10.60006,0.083675
10.92073,0.082382
11.52247,0.082777
10.613781,0.084018
10.56847,0.085236
10.71589,0.078719
11.147901,0.112935
10.84713,0.082873
11.10043,0.084853
11.55383,0.183912
11.18701,0.121926
11.31313,0.177578
10.979029,0.063944
11.24926,0.146209
11.38918,0.181075
11.13354,0.139113
10.522941,0.078416
10.58856,0.079557
11.057961,0.078217
11.29197,0.144742
11.27194,0.141538
10.79432,0.078837
11.230639,0.116928
11.39519,0.134456
11.68505,0.144482
11.22761,0.081715
11.30992,0.146939
11.009,0.075724
10.77296,0.070523
11.30462,0.181776
11.13985,0.145959
11.10265,0.137666
11.17729,0.146619
11.063291,0.147161
11.068781,0.127109
11.00893,0.079956
11.33632,0.131179
10.575509,0.080261
11.05525,0.101792
10.56632,0.082515
10.6346,0.081871
11.028021,0.135114
11.36301,0.133276
11.101251,0.123862
11.26099,0.037991
11.104429,0.126969
10.923381,0.022683
11.19795,0.054499
10.964049,0.074865
10.96369,0.053975
11.10481,0.119801
11.38222,0.134405
11.25715,0.172314
11.474839,0.173613
11.087529,0.135022
10.56027,0.087106
10.754109,0.081275
11.379669,0.160864
11.214429,0.091643
11.48184,0.081577
11.525841,0.091512
11.087529,0.140728
10.932499,0.079477
11.42331,0.133095
10.586109,0.087327
10.76497,0.080768
10.539889,0.063343
11.48804,0.054288
11.216409,0.063229
10.902509,0.054853
10.57932,0.077518
11.21288,0.063608
10.65373,0.077222
11.447449,0.080706
10.90486,0.063224
11.61619,0.177415
11.05062,0.120094
10.732969,0.077974
10.89148,0.082807
11.22207,0.145347
11.57408,0.078827
11.06517,0.082247
11.117181,0.053447
10.506909,0.053543
10.55097,0.024287
10.828261,0.083613
11.474079,0.124676
10.88341,0.077999
10.85246,0.039212
10.6955,0.078661
10.63981,0.081544
11.03386,0.081428
11.55193,0.18002
11.187221,0.146819
11.13177,0.149007
11.74218,0.126472
11.2106,0.129195
11.273409,0.130854
10.613361,0.086416
11.17191,0.145404
11.06633,0.141837
11.05773,0.105592
11.18371,0.075595
10.62355,0.081734
11.22859,0.138064
10.62963,0.074406
10.83926,0.080665
11.308661,0.188598
11.12063,0.147071
11.14225,0.07509
10.739869,0.082112
10.692341,0.081473
11.31787,0.18855
10.970499,0.074816
10.931049,0.074671
10.517381,0.086431
10.72343,0.089218
10.667741,0.054287
11.0097,0.084183
10.851891,0.089522
10.74114,0.084758
10.74996,0.039541
11.437129,0.08253
11.37303,0.171699
11.072629,0.118155
11.09352,0.139323
11.621342,0.158917
11.5469,0.182234
10.82791,0.057759
10.74233,0.083701
11.18739,0.142034
10.938789,0.03716
10.70066,0.078207
11.136529,0.134236
11.04708,0.083739
10.605821,0.095032
11.25804,0.14252
11.0077,0.103533
10.878221,0.064055
11.03004,0.127893
10.76462,0.098515
11.06756,0.130367
10.619801,0.098208
11.158781,0.139377
11.34979,0.129715
10.99516,0.096948
11.13273,0.12663
11.27154,0.136733
11.15079,0.134571
11.164181,0.096536
11.329801,0.15829
10.5786,0.088878
10.8294,0.03971
11.04982,0.12132
11.153941,0.141246
11.10875,0.061888
10.897161,0.083246
10.74912,0.039268
11.161251,0.072577
11.13281,0.145918
11.308941,0.174958
11.47336,0.081465
10.69585,0.075665
10.698231,0.081862
10.591161,0.09367
11.08861,0.112847
10.668401,0.071757
11.07335,0.144356
11.611331,0.173581
10.989719,0.072095
10.952229,0.084065
11.036509,0.091817
10.68074,0.072076
11.18068,0.144986
11.374409,0.132345
10.641181,0.087519
10.600321,0.064182
11.404109,0.149932
11.346869,0.147019
11.434719,0.105955
11.59277,0.162562
11.42712,0.156944
11.28135,0.150079
10.988449,0.064646
11.253361,0.132329
10.60426,0.088387
10.763181,0.08736
10.87291,0.053653
10.63117,0.087541
11.52803,0.187388
11.03724,0.093425
10.91888,0.054078
11.44712,0.102387
11.131041,0.101414
11.46889,0.155365
11.434989,0.15722
11.406089,0.150293
11.076819,0.142368
11.11305,0.142382
11.03899,0.110558
11.358231,0.125153
11.310081,0.124678
11.39142,0.136692
11.024,0.122594
11.17877,0.122447
10.53498,0.067049
10.61639,0.05288
11.06652,0.147496
11.33513,0.055004
10.59739,0.082639
11.36412,0.105486
10.58154,0.055759
11.5194,0.117582
11.10775,0.119762
10.80206,0.085399
11.15906,0.141438
10.83299,0.082994
11.263801,0.1572
10.95117,0.055773
10.6674,0.063027
11.01723,0.140306
11.15688,0.138863
10.75395,0.083134
11.22919,0.138529
11.05693,0.138809
10.773509,0.079888
11.0052,0.079249
11.41396,0.166354
11.55621,0.104923
11.56708,0.101024
11.068741,0.110228
11.037809,0.054367
10.74868,0.023542
11.09281,0.129488
11.247439,0.135491
10.7333,0.067971
11.3091,0.113468
11.399341,0.103146
11.03089,0.147302
10.60257,0.087146
11.11683,0.148081
11.02912,0.141805
11.22565,0.11238
11.32901,0.172018
11.126141,0.1218
10.914439,0.078575
11.416329,0.149023
11.019381,0.122374
11.0937,0.149554
11.46544,0.13289
11.32941,0.132959
10.723181,0.084111
11.00147,0.097048
10.987429,0.083081
11.04724,0.022681
10.756429,0.069559
11.446809,0.148916
11.2122,0.066572
10.938649,0.086895
10.823441,0.086622
11.40131,0.151124
10.88067,0.067151
10.70546,0.099925
11.386169,0.151877
10.672509,0.066932
10.5783,0.064489
11.21632,0.063504
10.68614,0.066629
11.083961,0.127234
10.92728,0.066439
10.5121,0.066544
10.9793,0.063864
11.18046,0.131077
11.124241,0.131071
11.6594,0.189531
11.21597,0.075172
11.127851,0.12833
10.61161,0.064983
10.52763,0.082817
11.100921,0.125616
11.284789,0.157214
11.270619,0.081244
11.25226,0.158639
10.64091,0.062722
11.411281,0.155867
10.85919,0.065453
10.75506,0.06258
11.408629,0.165668
10.84634,0.083459
10.84546,0.081111
11.094649,0.072526
10.709889,0.064884
11.61961,0.19282
11.36902,0.134935
11.323081,0.187701
10.652881,0.083129
11.35501,0.16304
11.181641,0.142774
10.50574,0.084145
10.69573,0.056075
10.980669,0.063359
10.96094,0.071785
10.91809,0.054321
10.59904,0.07163
10.67506,0.066263
10.584069,0.066754
11.183041,0.144959
10.60208,0.090913
11.34511,0.161955
10.67927,0.062479
11.35242,0.117728
10.68581,0.093735
10.55021,0.093146
11.28876,0.048831
11.3486,0.145131
10.55007,0.086894
10.55246,0.070069
10.54383,0.052584
11.3562,0.149136
10.82987,0.067409
11.30489,0.069057
10.51699,0.069201
11.065331,0.145007
11.08978,0.067151
11.70107,0.155377
10.802489,0.077501
11.30819,0.17353
11.26988,0.08657
10.92079,0.084423
11.237419,0.118577
11.042589,0.036016
10.975619,0.045962
11.34472,0.046254
10.740769,0.048313
10.84157,0.048237
11.25031,0.136505
11.51849,0.079872
11.608331,0.165314
11.1427,0.099407
11.36542,0.054051
11.230229,0.073091
11.34487,0.176149
11.05815,0.059889
11.25533,0.096633
11.040649,0.028927
10.83371,0.097823
10.882669,0.062438
11.101851,0.136766
11.18434,0.06492
11.404089,0.116359
11.32705,0.145703
11.202729,0.147028
11.07626,0.1458
11.001921,0.067705
11.152061,0.097996
10.815241,0.072405
10.84703,0.051979
10.719709,0.051726
10.55505,0.020968
10.691751,0.033114
10.77874,0.053641
11.31474,0.165115
10.599409,0.056624
11.22922,0.125488
10.54178,0.08624
11.530569,0.133281
11.01558,0.086343
10.75939,0.086178
11.260381,0.156371
11.07594,0.135201
11.076499,0.116454
11.30593,0.154327
10.77119,0.08214
11.25069,0.092311
10.84097,0.029311
11.627191,0.158262
10.909429,0.062889
10.9267,0.062107
11.464489,0.141001
10.643821,0.057401
10.724,0.024784
10.691641,0.079807
10.88771,0.068288
11.26173,0.159776
11.17183,0.078736
11.051921,0.0945
11.021971,0.136457
11.03167,0.1462
11.29781,0.156812
10.80825,0.069305
11.42938,0.147504
10.72763,0.069832
11.3665,0.067553
11.59962,0.112809
10.53187,0.077119
10.92811,0.097691
11.185981,0.147079
11.55979,0.175473
11.437909,0.185362
11.32961,0.133622
11.282249,0.173468
11.58185,0.150276
11.376019,0.134422
11.385281,0.178065
11.51366,0.185188
11.17515,0.132666
10.50033,0.065613
10.63851,0.099528
11.339869,0.153179
11.472009,0.188235
11.111191,0.133072
10.60843,0.065774
11.31919,0.132501
11.34851,0.13079
11.10448,0.061156
11.437428,0.156001
11.01004,0.131158
11.53154,0.154958
11.169901,0.130601
10.65752,0.081227
10.66249,0.081353
11.17037,0.136415
11.33599,0.157983
10.720341,0.071088
10.74382,0.09823
11.15249,0.136882
10.528701,0.071821
11.161031,0.108097
10.618141,0.082335
10.54587,0.072604
10.53716,0.083526
10.84571,0.069706
11.128041,0.077227
11.161681,0.124886
11.10568,0.124511
11.05023,0.117799
11.07324,0.117715
10.80576,0.039746
10.791301,0.068526
10.88564,0.055825
11.42019,0.142678
10.78931,0.081498
10.58284,0.069968
10.76903,0.06615
11.01713,0.112292
10.749009,0.087182
10.5926,0.080582
10.79309,0.074334
11.09722,0.079726
11.188021,0.118294
11.021241,0.118461
11.05763,0.118348
11.3423,0.094869
11.157061,0.145113
11.33239,0.125117
11.405529,0.144752
10.628931,0.021948
10.613251,0.090334
11.372609,0.089937
10.68602,0.093384
11.265141,0.164596
11.19974,0.146537
11.118761,0.133299
10.67612,0.093762
11.358541,0.052717
10.789129,0.04451
10.641341,0.094491
11.10859,0.109945
11.22423,0.067508
10.96809,0.091355
10.966409,0.031289
10.58076,0.021588
11.39703,0.153386
10.89801,0.099009
11.07226,0.086189
10.871361,0.08305
11.14066,0.084052
11.511101,0.158814
10.80464,0.085735
11.445789,0.153991
10.67566,0.04848
11.13583,0.070021
11.54706,0.086216
10.50211,0.085703
11.346519,0.169792
10.79464,0.086421
10.912109,0.055151
10.826381,0.024221
10.51223,0.045806
10.61907,0.024062
11.706109,0.1672
10.60981,0.096401
11.312221,0.165243
11.136509,0.096795
10.879609,0.077203
11.056829,0.054704
11.00002,0.096439
11.188621,0.105321
11.27812,0.152053
11.325061,0.17478
11.369121,0.126071
10.85229,0.07943
10.86581,0.072913
11.59374,0.182055
10.815281,0.030042
11.44148,0.098123
10.775479,0.025297
10.96414,0.064507
11.05406,0.11381
10.92725,0.081139
10.83252,0.070213
10.92729,0.092603
10.71031,0.095028
11.057529,0.067964
10.736879,0.031723
10.99558,0.068147
11.09871,0.08343
10.70593,0.078165
11.08236,0.10265
10.67926,0.072683
10.59374,0.083021
11.044479,0.081797
11.464469,0.122506
10.76965,0.091925
10.55763,0.053419
10.52489,0.057271
11.58508,0.18717
11.733999,0.152151
10.77827,0.08656
11.20008,0.080153
11.471569,0.152967
11.42052,0.161611
11.38999,0.151466
11.30412,0.153107
10.51985,0.05513
11.35729,0.158049
11.2448,0.140871
10.57358,0.056561
11.169981,0.140078
10.78388,0.065107
10.906819,0.05816
11.285689,0.157274
10.60566,0.084408
10.96539,0.058603
11.07698,0.083391
11.25709,0.078381
11.39409,0.079857
11.127001,0.148821
10.591761,0.080705
11.00361,0.080839
10.84564,0.087784
11.252509,0.088164
11.05252,0.146911
10.665141,0.088242
11.51299,0.108592
10.57108,0.086379
11.275709,0.109397
11.049409,0.096882
11.00935,0.087875
10.68609,0.096892
11.181981,0.131064
11.03144,0.110866
11.129161,0.11621
11.45054,0.157162
11.437989,0.146665
11.163831,0.133199
10.81458,0.02305
11.25434,0.118953
11.2936,0.154607
10.84988,0.055428
10.84731,0.097864
10.58515,0.061237
11.45478,0.061089
10.991301,0.064913
11.20525,0.14769
11.605121,0.136077
10.521021,0.064386
10.691811,0.060455
10.91335,0.084433
11.630429,0.123757
11.216209,0.148865
10.86501,0.035953
11.00998,0.117964
11.532569,0.140607
11.18381,0.12113
10.90319,0.097931
11.085449,0.033469
10.90852,0.076942
10.52984,0.076065
10.57376,0.076794
